Country;ISO3 Code;Date;Price (EUR/MWhe)
Portugal;PRT;30/1/2021;3,73
Portugal;PRT;31/1/2021;1,42
Portugal;PRT;1/2/2021;12,24
Portugal;PRT;2/2/2021;26,77
Portugal;PRT;3/2/2021;36,96
Portugal;PRT;4/2/2021;52,54
Portugal;PRT;5/2/2021;50,93
Portugal;PRT;6/2/2021;34,93
Portugal;PRT;7/2/2021;11,91
Portugal;PRT;8/2/2021;8,3
Portugal;PRT;9/2/2021;6,55
Portugal;PRT;10/2/2021;23,65
Portugal;PRT;11/2/2021;46,92
Portugal;PRT;12/2/2021;36,47
Portugal;PRT;13/2/2021;37,07
Portugal;PRT;14/2/2021;12,13
Portugal;PRT;15/2/2021;13,51
Portugal;PRT;16/2/2021;25,57
Portugal;PRT;17/2/2021;41,09
Portugal;PRT;18/2/2021;36,34
Portugal;PRT;19/2/2021;21,26
Portugal;PRT;20/2/2021;2,11
Portugal;PRT;21/2/2021;6,78
Portugal;PRT;22/2/2021;39,88
Portugal;PRT;23/2/2021;42,58
Portugal;PRT;24/2/2021;24,43
Portugal;PRT;25/2/2021;46,44
Portugal;PRT;26/2/2021;45,85
Portugal;PRT;27/2/2021;28,18
Portugal;PRT;28/2/2021;19,4
Portugal;PRT;1/3/2021;42,61
Portugal;PRT;2/3/2021;52,94
Portugal;PRT;3/3/2021;53,3
Portugal;PRT;4/3/2021;55,11
Portugal;PRT;5/3/2021;52,33
Portugal;PRT;6/3/2021;44,96
Portugal;PRT;7/3/2021;47,07
Portugal;PRT;8/3/2021;54,67
Portugal;PRT;9/3/2021;56,98
Portugal;PRT;10/3/2021;55,23
Portugal;PRT;11/3/2021;41,11
Portugal;PRT;12/3/2021;40,6
Portugal;PRT;13/3/2021;27,04
Portugal;PRT;14/3/2021;25,47
Portugal;PRT;15/3/2021;47,44
Portugal;PRT;16/3/2021;33,61
Portugal;PRT;17/3/2021;17,11
Portugal;PRT;18/3/2021;33,13
Portugal;PRT;19/3/2021;29,41
Portugal;PRT;20/3/2021;22,62
Portugal;PRT;21/3/2021;30,91
Portugal;PRT;22/3/2021;56,25
Portugal;PRT;23/3/2021;64,43
Portugal;PRT;24/3/2021;64,71
Portugal;PRT;25/3/2021;65,7
Portugal;PRT;26/3/2021;59,5
Portugal;PRT;27/3/2021;41,29
Portugal;PRT;28/3/2021;38,12
Portugal;PRT;29/3/2021;46,15
Portugal;PRT;30/3/2021;53,52
Portugal;PRT;31/3/2021;54,65
Portugal;PRT;1/4/2021;52,73
Portugal;PRT;2/4/2021;49,62
Portugal;PRT;3/4/2021;35,83
Portugal;PRT;4/4/2021;28,3
Portugal;PRT;5/4/2021;45,67
Portugal;PRT;6/4/2021;57
Portugal;PRT;7/4/2021;66,36
Portugal;PRT;8/4/2021;69,8
Portugal;PRT;9/4/2021;70,14
Portugal;PRT;10/4/2021;64,71
Portugal;PRT;11/4/2021;51,66
Portugal;PRT;12/4/2021;64,48
Portugal;PRT;13/4/2021;74,87
Portugal;PRT;14/4/2021;72,13
Portugal;PRT;15/4/2021;68,6
Portugal;PRT;16/4/2021;68,69
Portugal;PRT;17/4/2021;64,22
Portugal;PRT;18/4/2021;65,51
Portugal;PRT;19/4/2021;78,48
Portugal;PRT;20/4/2021;78,45
Portugal;PRT;21/4/2021;78,77
Portugal;PRT;22/4/2021;75,27
Portugal;PRT;23/4/2021;67,31
Portugal;PRT;24/4/2021;57,32
Portugal;PRT;25/4/2021;61,9
Portugal;PRT;26/4/2021;76,39
Portugal;PRT;27/4/2021;77,46
Portugal;PRT;28/4/2021;74,27
Portugal;PRT;29/4/2021;75,5
Portugal;PRT;30/4/2021;77,89
Portugal;PRT;1/5/2021;58,7
Portugal;PRT;2/5/2021;61,2
Portugal;PRT;3/5/2021;75,74
Portugal;PRT;4/5/2021;80,37
Portugal;PRT;5/5/2021;75,76
Portugal;PRT;6/5/2021;72,97
Portugal;PRT;7/5/2021;74,06
Portugal;PRT;8/5/2021;41,85
Portugal;PRT;9/5/2021;13,25
Portugal;PRT;10/5/2021;61,21
Portugal;PRT;11/5/2021;53,5
Portugal;PRT;12/5/2021;54,87
Portugal;PRT;13/5/2021;60,47
Portugal;PRT;14/5/2021;71,31
Portugal;PRT;15/5/2021;41,13
Portugal;PRT;16/5/2021;28,01
Portugal;PRT;17/5/2021;78,39
Portugal;PRT;18/5/2021;76,51
Portugal;PRT;19/5/2021;77,15
Portugal;PRT;20/5/2021;80,23
Portugal;PRT;21/5/2021;67,66
Portugal;PRT;22/5/2021;66,62
Portugal;PRT;23/5/2021;68,26
Portugal;PRT;24/5/2021;68,74
Portugal;PRT;25/5/2021;76,33
Portugal;PRT;26/5/2021;81,19
Portugal;PRT;27/5/2021;86,61
Portugal;PRT;28/5/2021;89,1
Portugal;PRT;29/5/2021;80,75
Portugal;PRT;30/5/2021;72,68
Portugal;PRT;31/5/2021;88,04
Portugal;PRT;1/6/2021;86,53
Portugal;PRT;2/6/2021;84,3
Portugal;PRT;3/6/2021;79,36
Portugal;PRT;4/6/2021;80,26
Portugal;PRT;5/6/2021;77,02
Portugal;PRT;6/6/2021;67,92
Portugal;PRT;7/6/2021;80,41
Portugal;PRT;8/6/2021;82,11
Portugal;PRT;9/6/2021;81,6
Portugal;PRT;10/6/2021;83,36
Portugal;PRT;11/6/2021;82,32
Portugal;PRT;12/6/2021;77,43
Portugal;PRT;13/6/2021;79,79
Portugal;PRT;14/6/2021;89,05
Portugal;PRT;15/6/2021;91,36
Portugal;PRT;16/6/2021;94,69
Portugal;PRT;17/6/2021;92,58
Portugal;PRT;18/6/2021;92,78
Portugal;PRT;19/6/2021;85,61
Portugal;PRT;20/6/2021;51,85
Portugal;PRT;21/6/2021;84,79
Portugal;PRT;22/6/2021;89,27
Portugal;PRT;23/6/2021;89,28
Portugal;PRT;24/6/2021;85,94
Portugal;PRT;25/6/2021;87,13
Portugal;PRT;26/6/2021;83,73
Portugal;PRT;27/6/2021;63,38
Portugal;PRT;28/6/2021;87,65
Portugal;PRT;29/6/2021;93,32
Portugal;PRT;30/6/2021;94,15
Portugal;PRT;1/7/2021;93,02
Portugal;PRT;2/7/2021;99,46
Portugal;PRT;3/7/2021;93,78
Portugal;PRT;4/7/2021;79,65
Portugal;PRT;5/7/2021;94
Portugal;PRT;6/7/2021;93,66
Portugal;PRT;7/7/2021;98,18
Portugal;PRT;8/7/2021;93,83
Portugal;PRT;9/7/2021;93,79
Portugal;PRT;10/7/2021;90,79
Portugal;PRT;11/7/2021;89,87
Portugal;PRT;12/7/2021;86,55
Portugal;PRT;13/7/2021;95,34
Portugal;PRT;14/7/2021;82,74
Portugal;PRT;15/7/2021;87,58
Portugal;PRT;16/7/2021;88,13
Portugal;PRT;17/7/2021;90,83
Portugal;PRT;18/7/2021;81,11
Portugal;PRT;19/7/2021;99,05
Portugal;PRT;20/7/2021;101,9
Portugal;PRT;21/7/2021;106,01
Portugal;PRT;22/7/2021;101,67
Portugal;PRT;23/7/2021;95,02
Portugal;PRT;24/7/2021;92,58
Portugal;PRT;25/7/2021;92,62
Portugal;PRT;26/7/2021;100,16
Portugal;PRT;27/7/2021;97,27
Portugal;PRT;28/7/2021;97,11
Portugal;PRT;29/7/2021;99,08
Portugal;PRT;30/7/2021;93,11
Portugal;PRT;31/7/2021;61,14
Portugal;PRT;1/8/2021;78,95
Portugal;PRT;2/8/2021;103,38
Portugal;PRT;3/8/2021;106,45
Portugal;PRT;4/8/2021;105,47
Portugal;PRT;5/8/2021;101,11
Portugal;PRT;6/8/2021;96,87
Portugal;PRT;7/8/2021;65,46
Portugal;PRT;8/8/2021;86,16
Portugal;PRT;9/8/2021;107,14
Portugal;PRT;10/8/2021;111,68
Portugal;PRT;11/8/2021;114,44
Portugal;PRT;12/8/2021;115,96
Portugal;PRT;13/8/2021;117,89
Portugal;PRT;14/8/2021;114,64
Portugal;PRT;15/8/2021;107,67
Portugal;PRT;16/8/2021;88,12
Portugal;PRT;17/8/2021;91,01
Portugal;PRT;18/8/2021;106,2
Portugal;PRT;19/8/2021;115,29
Portugal;PRT;20/8/2021;117,02
Portugal;PRT;21/8/2021;109,43
Portugal;PRT;22/8/2021;98,69
Portugal;PRT;23/8/2021;99,55
Portugal;PRT;24/8/2021;104,28
Portugal;PRT;25/8/2021;117,66
Portugal;PRT;26/8/2021;122,82
Portugal;PRT;27/8/2021;119,27
Portugal;PRT;28/8/2021;107,77
Portugal;PRT;29/8/2021;103,87
Portugal;PRT;30/8/2021;125,37
Portugal;PRT;31/8/2021;130,28
Portugal;PRT;1/9/2021;133,47
Portugal;PRT;2/9/2021;140,41
Portugal;PRT;3/9/2021;138,32
Portugal;PRT;4/9/2021;134,76
Portugal;PRT;5/9/2021;127,49
Portugal;PRT;6/9/2021;131,59
Portugal;PRT;7/9/2021;128,74
Portugal;PRT;8/9/2021;135,82
Portugal;PRT;9/9/2021;142,89
Portugal;PRT;10/9/2021;152,53
Portugal;PRT;11/9/2021;151,2
Portugal;PRT;12/9/2021;143,76
Portugal;PRT;13/9/2021;151,28
Portugal;PRT;14/9/2021;157,46
Portugal;PRT;15/9/2021;174,43
Portugal;PRT;16/9/2021;186,85
Portugal;PRT;17/9/2021;166,78
Portugal;PRT;18/9/2021;158,08
Portugal;PRT;19/9/2021;154,27
Portugal;PRT;20/9/2021;155,09
Portugal;PRT;21/9/2021;152,42
Portugal;PRT;22/9/2021;175,08
Portugal;PRT;23/9/2021;166,14
Portugal;PRT;24/9/2021;174,84
Portugal;PRT;25/9/2021;166,68
Portugal;PRT;26/9/2021;161,25
Portugal;PRT;27/9/2021;176,89
Portugal;PRT;28/9/2021;181,82
Portugal;PRT;29/9/2021;188,66
Portugal;PRT;30/9/2021;194,68
Portugal;PRT;1/10/2021;216,88
Portugal;PRT;2/10/2021;162,96
Portugal;PRT;3/10/2021;115,66
Portugal;PRT;4/10/2021;189,74
Portugal;PRT;5/10/2021;207,62
Portugal;PRT;6/10/2021;231,58
Portugal;PRT;7/10/2021;284,74
Portugal;PRT;8/10/2021;230,35
Portugal;PRT;9/10/2021;220,59
Portugal;PRT;10/10/2021;173,36
Portugal;PRT;11/10/2021;187,02
Portugal;PRT;12/10/2021;183,45
Portugal;PRT;13/10/2021;189,4
Portugal;PRT;14/10/2021;217,87
Portugal;PRT;15/10/2021;232,38
Portugal;PRT;16/10/2021;224,8
Portugal;PRT;17/10/2021;210,53
Portugal;PRT;18/10/2021;227,02
Portugal;PRT;19/10/2021;204,09
Portugal;PRT;20/10/2021;203,15
Portugal;PRT;21/10/2021;207,35
Portugal;PRT;22/10/2021;204,02
Portugal;PRT;23/10/2021;213,73
Portugal;PRT;24/10/2021;213,15
Portugal;PRT;25/10/2021;223,35
Portugal;PRT;26/10/2021;218,48
Portugal;PRT;27/10/2021;223,75
Portugal;PRT;28/10/2021;199,08
Portugal;PRT;29/10/2021;172,33
Portugal;PRT;30/10/2021;125,88
Portugal;PRT;31/10/2021;76,28
Portugal;PRT;1/11/2021;92,56
Portugal;PRT;2/11/2021;147,43
Portugal;PRT;3/11/2021;155,07
Portugal;PRT;4/11/2021;171,83
Portugal;PRT;5/11/2021;172,34
Portugal;PRT;6/11/2021;155,46
Portugal;PRT;7/11/2021;133,97
Portugal;PRT;8/11/2021;166,85
Portugal;PRT;9/11/2021;179,87
Portugal;PRT;10/11/2021;198,49
Portugal;PRT;11/11/2021;183,88
Portugal;PRT;12/11/2021;185,26
Portugal;PRT;13/11/2021;180,26
Portugal;PRT;14/11/2021;171,69
Portugal;PRT;15/11/2021;181,58
Portugal;PRT;16/11/2021;194,7
Portugal;PRT;17/11/2021;195,98
Portugal;PRT;18/11/2021;225,06
Portugal;PRT;19/11/2021;227,75
Portugal;PRT;20/11/2021;221,25
Portugal;PRT;21/11/2021;227,92
Portugal;PRT;22/11/2021;235,92
Portugal;PRT;23/11/2021;226,2
Portugal;PRT;24/11/2021;225,59
Portugal;PRT;25/11/2021;228,95
Portugal;PRT;26/11/2021;226,9
Portugal;PRT;27/11/2021;203,8
Portugal;PRT;28/11/2021;200,98
Portugal;PRT;29/11/2021;218,4
Portugal;PRT;30/11/2021;277,88
Portugal;PRT;1/12/2021;244,79
Portugal;PRT;2/12/2021;221,16
Portugal;PRT;3/12/2021;226,04
Portugal;PRT;4/12/2021;218,18
Portugal;PRT;5/12/2021;103,18
Portugal;PRT;6/12/2021;212,94
Portugal;PRT;7/12/2021;209,93
Portugal;PRT;8/12/2021;109,97
Portugal;PRT;9/12/2021;215,75
Portugal;PRT;10/12/2021;210,03
Portugal;PRT;11/12/2021;241,28
Portugal;PRT;12/12/2021;256,46
Portugal;PRT;13/12/2021;269,89
Portugal;PRT;14/12/2021;287,95
Portugal;PRT;15/12/2021;291,55
Portugal;PRT;16/12/2021;302,41
Portugal;PRT;17/12/2021;310,07
Portugal;PRT;18/12/2021;307,39
Portugal;PRT;19/12/2021;318,94
Portugal;PRT;20/12/2021;340,07
Portugal;PRT;21/12/2021;328,62
Portugal;PRT;22/12/2021;361,34
Portugal;PRT;23/12/2021;381,88
Portugal;PRT;24/12/2021;306,93
Portugal;PRT;25/12/2021;225,53
Portugal;PRT;26/12/2021;181,55
Portugal;PRT;27/12/2021;96,59
Portugal;PRT;28/12/2021;106,86
Portugal;PRT;29/12/2021;184,78
Portugal;PRT;30/12/2021;198,57
Portugal;PRT;31/12/2021;140,65
Portugal;PRT;1/1/2022;122,1
Portugal;PRT;2/1/2022;139,76
Portugal;PRT;3/1/2022;148,16
Portugal;PRT;4/1/2022;152,78
Portugal;PRT;5/1/2022;184,09
Portugal;PRT;6/1/2022;213,24
Portugal;PRT;7/1/2022;218,21
Portugal;PRT;8/1/2022;197,61
Portugal;PRT;9/1/2022;123,45
Portugal;PRT;10/1/2022;217,85
Portugal;PRT;11/1/2022;222,59
Portugal;PRT;12/1/2022;205,79
Portugal;PRT;13/1/2022;215,73
Portugal;PRT;14/1/2022;203,66
Portugal;PRT;15/1/2022;218,98
Portugal;PRT;16/1/2022;214,21
Portugal;PRT;17/1/2022;243,06
Portugal;PRT;18/1/2022;223,18
Portugal;PRT;19/1/2022;211,89
Portugal;PRT;20/1/2022;190,05
Portugal;PRT;21/1/2022;179,63
Portugal;PRT;22/1/2022;190,59
Portugal;PRT;23/1/2022;201,05
Portugal;PRT;24/1/2022;228,25
Portugal;PRT;25/1/2022;225,26
Portugal;PRT;26/1/2022;236,5
Portugal;PRT;27/1/2022;232,24
Portugal;PRT;28/1/2022;224,42
Portugal;PRT;29/1/2022;223,62
Portugal;PRT;30/1/2022;230,83
Portugal;PRT;31/1/2022;222,54
Portugal;PRT;1/2/2022;205,56
Portugal;PRT;2/2/2022;211,44
Portugal;PRT;3/2/2022;207,14
Portugal;PRT;4/2/2022;197,87
Portugal;PRT;5/2/2022;197,22
Portugal;PRT;6/2/2022;190,46
Portugal;PRT;7/2/2022;206,23
Portugal;PRT;8/2/2022;204,16
Portugal;PRT;9/2/2022;212,14
Portugal;PRT;10/2/2022;207,68
Portugal;PRT;11/2/2022;197,04
Portugal;PRT;12/2/2022;199,26
Portugal;PRT;13/2/2022;162,62
Portugal;PRT;14/2/2022;185,18
Portugal;PRT;15/2/2022;198,85
Portugal;PRT;16/2/2022;177,23
Portugal;PRT;17/2/2022;170,69
Portugal;PRT;18/2/2022;181,03
Portugal;PRT;19/2/2022;140,55
Portugal;PRT;20/2/2022;163,19
Portugal;PRT;21/2/2022;185,45
Portugal;PRT;22/2/2022;180,6
Portugal;PRT;23/2/2022;197,2
Portugal;PRT;24/2/2022;206,41
Portugal;PRT;25/2/2022;242,44
Portugal;PRT;26/2/2022;259,89
Portugal;PRT;27/2/2022;258,46
Portugal;PRT;28/2/2022;276,69
Portugal;PRT;1/3/2022;257,91
Portugal;PRT;2/3/2022;257,37
Portugal;PRT;3/3/2022;341,85
Portugal;PRT;4/3/2022;341,8
Portugal;PRT;5/3/2022;367,14
Portugal;PRT;6/3/2022;381,17
Portugal;PRT;7/3/2022;442,92
Portugal;PRT;8/3/2022;545,25
Portugal;PRT;9/3/2022;467,46
Portugal;PRT;10/3/2022;365,25
Portugal;PRT;11/3/2022;285,41
Portugal;PRT;12/3/2022;242,91
Portugal;PRT;13/3/2022;251,77
Portugal;PRT;14/3/2022;248,54
Portugal;PRT;15/3/2022;251,24
Portugal;PRT;16/3/2022;261,63
Portugal;PRT;17/3/2022;217,04
Portugal;PRT;18/3/2022;234,65
Portugal;PRT;19/3/2022;220,06
Portugal;PRT;20/3/2022;207,25
Portugal;PRT;21/3/2022;229,89
Portugal;PRT;22/3/2022;226
Portugal;PRT;23/3/2022;212,49
Portugal;PRT;24/3/2022;227,45
Portugal;PRT;25/3/2022;262,99
Portugal;PRT;26/3/2022;237,11
Portugal;PRT;27/3/2022;217,18
Portugal;PRT;28/3/2022;233,21
Portugal;PRT;29/3/2022;250,39
Portugal;PRT;30/3/2022;256,61
Portugal;PRT;31/3/2022;233,96
Portugal;PRT;1/4/2022;232,24
Portugal;PRT;2/4/2022;224,67
Portugal;PRT;3/4/2022;220,23
Portugal;PRT;4/4/2022;255,68
Portugal;PRT;5/4/2022;267,77
Portugal;PRT;6/4/2022;251,99
Portugal;PRT;7/4/2022;211,86
Portugal;PRT;8/4/2022;158
Portugal;PRT;9/4/2022;244,46
Portugal;PRT;10/4/2022;147,47
Portugal;PRT;11/4/2022;169,17
Portugal;PRT;12/4/2022;239,95
Portugal;PRT;13/4/2022;228,08
Portugal;PRT;14/4/2022;219,8
Portugal;PRT;15/4/2022;198,32
Portugal;PRT;16/4/2022;157,9
Portugal;PRT;17/4/2022;115,3
Portugal;PRT;18/4/2022;104,74
Portugal;PRT;19/4/2022;112,63
Portugal;PRT;20/4/2022;88,33
Portugal;PRT;21/4/2022;166,54
Portugal;PRT;22/4/2022;205,16
Portugal;PRT;23/4/2022;82,32
Portugal;PRT;24/4/2022;158,15
Portugal;PRT;25/4/2022;222,17
Portugal;PRT;26/4/2022;231,62
Portugal;PRT;27/4/2022;221,14
Portugal;PRT;28/4/2022;223,58
Portugal;PRT;29/4/2022;214,18
Portugal;PRT;30/4/2022;186,94
Portugal;PRT;1/5/2022;177,43
Portugal;PRT;2/5/2022;188,11
Portugal;PRT;3/5/2022;195,57
Portugal;PRT;4/5/2022;201,53
Portugal;PRT;5/5/2022;192,49
Portugal;PRT;6/5/2022;196,93
Portugal;PRT;7/5/2022;184,31
Portugal;PRT;8/5/2022;174,38
Portugal;PRT;9/5/2022;209,31
Portugal;PRT;10/5/2022;207,79
Portugal;PRT;11/5/2022;184,01
Portugal;PRT;12/5/2022;190,67
Portugal;PRT;13/5/2022;203,71
Portugal;PRT;14/5/2022;190,39
Portugal;PRT;15/5/2022;124,64
Portugal;PRT;16/5/2022;196,74
Portugal;PRT;17/5/2022;199,15
Portugal;PRT;18/5/2022;194,35
Portugal;PRT;19/5/2022;192,12
Portugal;PRT;20/5/2022;201,33
Portugal;PRT;21/5/2022;180,57
Portugal;PRT;22/5/2022;169,86
Portugal;PRT;23/5/2022;192,56
Portugal;PRT;24/5/2022;181,35
Portugal;PRT;25/5/2022;183,89
Portugal;PRT;26/5/2022;172,07
Portugal;PRT;27/5/2022;168,35
Portugal;PRT;28/5/2022;163,98
Portugal;PRT;29/5/2022;163,54
Portugal;PRT;30/5/2022;208,22
Portugal;PRT;31/5/2022;213,54
Portugal;PRT;1/6/2022;212,38
Portugal;PRT;2/6/2022;214,29
Portugal;PRT;3/6/2022;214,75
Portugal;PRT;4/6/2022;202,85
Portugal;PRT;5/6/2022;192,42
Portugal;PRT;6/6/2022;194,3
Portugal;PRT;7/6/2022;191,95
Portugal;PRT;8/6/2022;185,2
Portugal;PRT;9/6/2022;183,24
Portugal;PRT;10/6/2022;195,9
Portugal;PRT;11/6/2022;189,19
Portugal;PRT;12/6/2022;171,55
Portugal;PRT;13/6/2022;203,13
Portugal;PRT;14/6/2022;211,49
Portugal;PRT;15/6/2022;164,88
Portugal;PRT;16/6/2022;171,72
Portugal;PRT;17/6/2022;179,5
Portugal;PRT;18/6/2022;143,54
Portugal;PRT;19/6/2022;123,15
Portugal;PRT;20/6/2022;155,78
Portugal;PRT;21/6/2022;147,21
Portugal;PRT;22/6/2022;155,08
Portugal;PRT;23/6/2022;147,87
Portugal;PRT;24/6/2022;139,79
Portugal;PRT;25/6/2022;125,16
Portugal;PRT;26/6/2022;117,71
Portugal;PRT;27/6/2022;142,9
Portugal;PRT;28/6/2022;146,41
Portugal;PRT;29/6/2022;132,66
Portugal;PRT;30/6/2022;132,88
Portugal;PRT;1/7/2022;146,67
Portugal;PRT;2/7/2022;142,26
Portugal;PRT;3/7/2022;145,32
Portugal;PRT;4/7/2022;157,83
Portugal;PRT;5/7/2022;138,52
Portugal;PRT;6/7/2022;146,2
Portugal;PRT;7/7/2022;125,88
Portugal;PRT;8/7/2022;146,59
Portugal;PRT;9/7/2022;148,47
Portugal;PRT;10/7/2022;139,41
Portugal;PRT;11/7/2022;157,41
Portugal;PRT;12/7/2022;156,23
Portugal;PRT;13/7/2022;160,79
Portugal;PRT;14/7/2022;168,51
Portugal;PRT;15/7/2022;150,23
Portugal;PRT;16/7/2022;132,56
Portugal;PRT;17/7/2022;108,53
Portugal;PRT;18/7/2022;116,86
Portugal;PRT;19/7/2022;143,25
Portugal;PRT;20/7/2022;146,53
Portugal;PRT;21/7/2022;140,93
Portugal;PRT;22/7/2022;134,29
Portugal;PRT;23/7/2022;157,29
Portugal;PRT;24/7/2022;142,35
Portugal;PRT;25/7/2022;154,6
Portugal;PRT;26/7/2022;146,27
Portugal;PRT;27/7/2022;151,26
Portugal;PRT;28/7/2022;167,99
Portugal;PRT;29/7/2022;141,85
Portugal;PRT;30/7/2022;126,55
Portugal;PRT;31/7/2022;117,2
Portugal;PRT;1/8/2022;148,59
Portugal;PRT;2/8/2022;152,23
Portugal;PRT;3/8/2022;147,86
Portugal;PRT;4/8/2022;145,24
Portugal;PRT;5/8/2022;137,02
Portugal;PRT;6/8/2022;144,38
Portugal;PRT;7/8/2022;144,05
Portugal;PRT;8/8/2022;146,18
Portugal;PRT;9/8/2022;144,2
Portugal;PRT;10/8/2022;145,44
Portugal;PRT;11/8/2022;150,88
Portugal;PRT;12/8/2022;158,45
Portugal;PRT;13/8/2022;153,86
Portugal;PRT;14/8/2022;147,85
Portugal;PRT;15/8/2022;153,52
Portugal;PRT;16/8/2022;142,96
Portugal;PRT;17/8/2022;137,75
Portugal;PRT;18/8/2022;132,69
Portugal;PRT;19/8/2022;139,76
Portugal;PRT;20/8/2022;170,84
Portugal;PRT;21/8/2022;144,4
Portugal;PRT;22/8/2022;175,34
Portugal;PRT;23/8/2022;185,34
Portugal;PRT;24/8/2022;184,08
Portugal;PRT;25/8/2022;161,58
Portugal;PRT;26/8/2022;175,58
Portugal;PRT;27/8/2022;163,15
Portugal;PRT;28/8/2022;168,74
Portugal;PRT;29/8/2022;189,69
Portugal;PRT;30/8/2022;200,93
Portugal;PRT;31/8/2022;185,59
Portugal;PRT;1/9/2022;189,92
Portugal;PRT;2/9/2022;151,65
Portugal;PRT;3/9/2022;123,1
Portugal;PRT;4/9/2022;148,22
Portugal;PRT;5/9/2022;184,99
Portugal;PRT;6/9/2022;164,9
Portugal;PRT;7/9/2022;109,93
Portugal;PRT;8/9/2022;158,34
Portugal;PRT;9/9/2022;161,33
Portugal;PRT;10/9/2022;176,13
Portugal;PRT;11/9/2022;159,52
Portugal;PRT;12/9/2022;171,28
Portugal;PRT;13/9/2022;127,22
Portugal;PRT;14/9/2022;139,03
Portugal;PRT;15/9/2022;177,65
Portugal;PRT;16/9/2022;162,34
Portugal;PRT;17/9/2022;69,82
Portugal;PRT;18/9/2022;133,63
Portugal;PRT;19/9/2022;192,25
Portugal;PRT;20/9/2022;145,89
Portugal;PRT;21/9/2022;141,7
Portugal;PRT;22/9/2022;173,86
Portugal;PRT;23/9/2022;128,36
Portugal;PRT;24/9/2022;102,76
Portugal;PRT;25/9/2022;73,86
Portugal;PRT;26/9/2022;123,79
Portugal;PRT;27/9/2022;98,72
Portugal;PRT;28/9/2022;107,83
Portugal;PRT;29/9/2022;112,81
Portugal;PRT;30/9/2022;122,05
Portugal;PRT;1/10/2022;119,02
Portugal;PRT;2/10/2022;146,76
Portugal;PRT;3/10/2022;200,61
Portugal;PRT;4/10/2022;191,03
Portugal;PRT;5/10/2022;159,01
Portugal;PRT;6/10/2022;117,01
Portugal;PRT;7/10/2022;155,44
Portugal;PRT;8/10/2022;118,28
Portugal;PRT;9/10/2022;113,5
Portugal;PRT;10/10/2022;168,47
Portugal;PRT;11/10/2022;170,75
Portugal;PRT;12/10/2022;130,29
Portugal;PRT;13/10/2022;147,51
Portugal;PRT;14/10/2022;133,95
Portugal;PRT;15/10/2022;114,08
Portugal;PRT;16/10/2022;103,92
Portugal;PRT;17/10/2022;139,93
Portugal;PRT;18/10/2022;107,41
Portugal;PRT;19/10/2022;76,46
Portugal;PRT;20/10/2022;87,3
Portugal;PRT;21/10/2022;112,01
Portugal;PRT;22/10/2022;101,13
Portugal;PRT;23/10/2022;73,46
Portugal;PRT;24/10/2022;111,48
Portugal;PRT;25/10/2022;105,55
Portugal;PRT;26/10/2022;109,07
Portugal;PRT;27/10/2022;113,87
Portugal;PRT;28/10/2022;111,24
Portugal;PRT;29/10/2022;103,79
Portugal;PRT;30/10/2022;138,25
Portugal;PRT;31/10/2022;163,18
Portugal;PRT;1/11/2022;109,01
Portugal;PRT;2/11/2022;126,46
Portugal;PRT;3/11/2022;123,19
Portugal;PRT;4/11/2022;150,26
Portugal;PRT;5/11/2022;124,44
Portugal;PRT;6/11/2022;114,43
Portugal;PRT;7/11/2022;118,96
Portugal;PRT;8/11/2022;113,87
Portugal;PRT;9/11/2022;133,01
Portugal;PRT;10/11/2022;135,61
Portugal;PRT;11/11/2022;120,54
Portugal;PRT;12/11/2022;107,03
Portugal;PRT;13/11/2022;131,96
Portugal;PRT;14/11/2022;138,17
Portugal;PRT;15/11/2022;108,85
Portugal;PRT;16/11/2022;102,29
Portugal;PRT;17/11/2022;81,54
Portugal;PRT;18/11/2022;107,57
Portugal;PRT;19/11/2022;68,64
Portugal;PRT;20/11/2022;96,74
Portugal;PRT;21/11/2022;78,6
Portugal;PRT;22/11/2022;74,24
Portugal;PRT;23/11/2022;93,58
Portugal;PRT;24/11/2022;138,02
Portugal;PRT;25/11/2022;140,95
Portugal;PRT;26/11/2022;130,26
Portugal;PRT;27/11/2022;115,35
Portugal;PRT;28/11/2022;103,78
Portugal;PRT;29/11/2022;122,5
Portugal;PRT;30/11/2022;152,03
Portugal;PRT;1/12/2022;148,75
Portugal;PRT;2/12/2022;128,08
Portugal;PRT;3/12/2022;122,1
Portugal;PRT;4/12/2022;191,46
Portugal;PRT;5/12/2022;206,62
Portugal;PRT;6/12/2022;152,85
Portugal;PRT;7/12/2022;141,58
Portugal;PRT;8/12/2022;122,1
Portugal;PRT;9/12/2022;141,54
Portugal;PRT;10/12/2022;127,42
Portugal;PRT;11/12/2022;144,09
Portugal;PRT;12/12/2022;109,83
Portugal;PRT;13/12/2022;97,72
Portugal;PRT;14/12/2022;86,23
Portugal;PRT;15/12/2022;128,87
Portugal;PRT;16/12/2022;129,04
Portugal;PRT;17/12/2022;133,46
Portugal;PRT;18/12/2022;94,86
Portugal;PRT;19/12/2022;79,95
Portugal;PRT;20/12/2022;65,54
Portugal;PRT;21/12/2022;62,99
Portugal;PRT;22/12/2022;51,04
Portugal;PRT;23/12/2022;24
Portugal;PRT;24/12/2022;29,59
Portugal;PRT;25/12/2022;17,17
Portugal;PRT;26/12/2022;78,74
Portugal;PRT;27/12/2022;107,66
Portugal;PRT;28/12/2022;39,86
Portugal;PRT;29/12/2022;16,24
